X,Y,Z,throttle,brake,steer,speed,position,lap_time
-13.12,-1.73,-397.66,0.0,0.71,13.2,105.94,0.111,14475.0
-14.99,-1.57,-398.09,0.0,0.61,9.59,103.68,0.112,14541.0
-17.34,-1.38,-398.59,0.0,0.35,6.77,101.19,0.113,14625.0
-19.55,-1.19,-399.04,0.0,0.41,6.55,99.11,0.114,14706.0
-21.81,-1.01,-399.45,0.0,0.28,4.39,97.42,0.115,14790.0
-24.51,-0.79,-399.89,0.0,0.28,11.01,95.52,0.116,14892.0
-26.62,-0.62,-400.19,0.0,0.2,9.05,94.27,0.117,14973.0
-28.79,-0.44,-400.47,0.0,0.13,12.95,92.98,0.118,15057.0
-31.4,-0.24,-400.75,0.0,0.15,21.08,91.77,0.119,15159.0
-33.52,-0.07,-400.94,0.0,0.08,21.47,90.79,0.12,15243.0
-36.01,0.12,-401.1,0.02,0.0,22.98,89.77,0.121,15342.0
-38.1,0.28,-401.2,0.0,0.06,28.68,89.03,0.122,15426.0
-40.55,0.47,-401.25,0.01,0.0,26.97,88.23,0.123,15525.0
-43.06,0.66,-401.23,0.0,0.0,30.5,87.52,0.124,15627.0
-45.11,0.81,-401.15,0.03,0.0,33.76,86.97,0.125,15711.0
-47.5,0.98,-401.0,0.09,0.0,33.95,86.39,0.126,15810.0
-49.95,1.16,-400.77,0.08,0.0,35.2,85.89,0.127,15912.0
-51.88,1.29,-400.53,0.1,0.0,40.28,85.51,0.128,15993.0
-54.29,1.45,-400.15,0.15,0.0,37.35,85.07,0.129,16095.0
-56.6,1.61,-399.7,0.16,0.0,40.57,84.65,0.13,16194.0
-58.88,1.77,-399.16,0.24,0.0,42.96,84.21,0.131,16293.0
-61.2,1.95,-398.5,0.32,0.0,41.56,83.71,0.132,16395.0
-63.08,2.1,-397.85,0.37,0.0,43.15,83.58,0.133,16479.0
-65.25,2.32,-397.1,0.46,0.0,35.49,83.11,0.134,16578.0
-67.46,2.53,-396.21,0.47,0.0,37.99,82.92,0.135,16680.0
-69.53,2.76,-395.24,0.52,0.0,39.39,82.71,0.136,16779.0
-71.65,2.97,-394.21,0.77,0.0,40.13,82.63,0.137,16881.0
-73.67,3.19,-393.12,1.0,0.0,41.17,82.9,0.138,16980.0
-75.36,3.38,-392.15,1.0,0.0,40.93,83.03,0.139,17064.0
-77.39,3.59,-390.92,1.0,0.0,41.27,83.45,0.14,17166.0
-79.33,3.79,-389.68,1.0,0.0,50.26,83.77,0.141,17265.0
-81.24,3.97,-388.36,1.0,0.0,50.25,84.04,0.142,17364.0
-82.83,4.11,-387.19,1.0,0.0,48.48,84.3,0.143,17448.0
-84.73,4.27,-385.69,1.0,0.0,45.21,84.61,0.144,17550.0
-86.52,4.42,-384.16,1.0,0.0,37.78,84.94,0.145,17649.0
-88.0,4.55,-382.81,1.0,0.0,28.88,85.23,0.146,17733.0
-89.7,4.68,-381.16,1.0,0.0,21.82,85.58,0.147,17832.0
-91.4,4.81,-379.4,1.0,0.0,15.48,86.01,0.148,17934.0
-92.72,4.9,-377.96,1.0,0.0,7.84,86.38,0.149,18015.0
-94.34,5.02,-376.09,1.0,0.0,4.07,86.9,0.15,18117.0
-95.64,5.11,-374.52,1.0,0.0,-0.03,87.39,0.151,18201.0
-97.15,5.21,-372.64,1.0,0.0,-1.26,87.99,0.152,18300.0
-98.69,5.3,-370.66,1.0,0.0,1.87,88.65,0.153,18402.0
-99.95,5.39,-369.01,1.0,0.0,-0.37,89.2,0.154,18486.0
-101.45,5.48,-367.06,1.0,0.0,1.22,89.91,0.155,18585.0
-102.71,5.56,-365.37,1.0,0.0,2.94,90.44,0.156,18669.0
-104.21,5.65,-363.37,1.0,0.0,4.78,91.1,0.157,18768.0
-105.48,5.73,-361.66,1.0,0.0,6.08,91.66,0.158,18852.0
-106.99,5.81,-359.63,1.0,0.0,7.42,92.32,0.159,18951.0
-108.25,5.87,-357.89,1.0,0.0,3.43,92.95,0.16,19035.0
-109.82,5.95,-355.75,1.0,0.0,4.35,93.63,0.161,19137.0
-111.06,6.01,-354.03,1.0,0.0,0.47,94.26,0.162,19218.0
-112.35,6.07,-352.24,1.0,0.0,0.8,94.87,0.163,19302.0
-113.92,6.14,-350.05,1.0,0.0,1.03,95.61,0.164,19404.0
-115.17,6.19,-348.28,1.0,0.0,0.8,96.18,0.165,19485.0
-116.47,6.25,-346.45,1.0,0.0,0.95,96.81,0.166,19569.0
-117.78,6.28,-344.6,1.0,0.0,0.77,97.36,0.167,19653.0
-119.1,6.32,-342.74,1.0,0.0,0.6,98.03,0.168,19737.0
-120.43,6.35,-340.87,1.0,0.0,0.38,98.61,0.169,19821.0
-121.72,6.39,-339.07,1.0,0.0,0.14,99.27,0.17,19902.0
-123.06,6.41,-337.17,1.0,0.0,-0.04,99.85,0.171,19986.0
-124.42,6.44,-335.27,1.0,0.0,-0.18,100.45,0.172,20070.0
-125.79,6.47,-333.36,1.0,0.0,-0.44,101.14,0.173,20154.0
-127.17,6.5,-331.44,1.0,0.0,-0.51,101.79,0.174,20238.0
-128.56,6.53,-329.51,1.0,0.0,-0.63,102.3,0.175,20322.0
-129.91,6.55,-327.64,1.0,0.0,-0.54,102.67,0.176,20403.0
-131.31,6.57,-325.69,1.0,0.0,3.68,103.04,0.177,20487.0
-132.72,6.58,-323.74,1.0,0.0,3.61,103.42,0.178,20571.0
-133.83,6.6,-322.2,1.0,0.0,-1.25,103.73,0.179,20637.0
-135.24,6.61,-320.23,1.0,0.0,-1.46,104.12,0.18,20721.0
-136.67,6.63,-318.26,1.0,0.0,-1.81,104.5,0.181,20805.0
-138.1,6.64,-316.28,1.0,0.0,-2.06,104.88,0.182,20889.0
-139.23,6.66,-314.72,1.0,0.0,2.22,105.18,0.183,20955.0
-140.66,6.68,-312.72,1.0,0.0,1.66,105.66,0.184,21039.0
-142.11,6.69,-310.72,1.0,0.0,-3.23,106.27,0.185,21123.0
-143.57,6.7,-308.7,1.0,0.0,-3.64,106.93,0.186,21207.0
-144.72,6.71,-307.11,1.0,0.0,0.66,107.45,0.187,21273.0
-146.2,6.71,-305.07,1.0,0.0,0.12,108.11,0.188,21357.0
-147.63,6.71,-303.1,1.0,0.0,-0.38,108.76,0.189,21438.0
-148.85,6.72,-301.41,1.0,0.0,-0.87,109.33,0.19,21507.0
-150.3,6.72,-299.41,1.0,0.0,-1.4,109.97,0.191,21588.0
-151.55,6.72,-297.7,1.0,0.0,-1.73,110.54,0.192,21657.0
-153.02,6.72,-295.69,1.0,0.0,-2.2,111.18,0.193,21738.0
-154.28,6.72,-293.97,1.0,0.0,-2.5,111.72,0.194,21807.0
-155.77,6.72,-291.94,1.0,0.0,-2.76,112.36,0.195,21888.0
-157.06,6.72,-290.2,1.0,0.0,1.43,112.91,0.196,21957.0
-158.56,6.71,-288.15,1.0,0.0,0.88,113.54,0.197,22038.0
